conformation_lmdb_key,source_lmdb_key,pdb_id,sequence_length,sequence_sha256,n_conformations,source_disorder_source,source_is_idp,source_disorder_fraction,evidence_tier,exact_disprot_sequence_match,disprot_ids,disprot_accessions,disorder_residues,disorder_fraction,longest_disorder_region,disorder_region_count
00000797,00000797,P13686,325,5475b6e98819e24b4cfe094342fddb7e86399a92b7682674cfd5ee2327fd3038,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000798,00000798,P43897,325,41adaac41114f030e18cf50a94d6157df9c45e983ca217caa9ef08390a40e272,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000799,00000799,P50749,326,41402e8085c02fad771cfc68a1b718c1e74779bbc81789820974f3013ec73ca6,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000800,00000800,Q8NFH4,326,e77142202cd2177823109b5f6f7cc8ef09887c001206547a4a1c3f39bd21191a,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000801,00000801,Q9BVC4,326,0c5eb9505558859e7a1b89a9f049e7939c3cdfcdfeb249fd3a1f8d32d8f6b781,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000802,00000802,Q86X76,327,0918aff8077a0e6f13c72c8b1792092d621f64de1920539bc656771a2a4451ff,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000803,00000803,Q5HYK3,327,4485b0158bcabf1be687311d3254e95b637117dd06a297fa926868902c496c73,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000804,00000804,Q9Y375,327,86363d0346281d0822162053d0d9044cf02573317c0139d40bf357abbd46174f,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000805,00000805,Q9UBV7,327,4619a27e5217c5601b7b9ec9df77ac8b1ea7d911f21e3cef6966a9729c3603e1,5,folded,False,0.0,experimentally_curated_contains_idr,True,DP02634,Q9UBV7,26,0.07951070336391437,26,1
00000806,00000806,P16220,327,990558cfd6a93c013ba19cbef10d1c3b304f2fbc02cc4faf2bf1f7915757900a,5,ebi_mobidb_lite,True,0.214067280292511,experimentally_curated_contains_idr,True,DP02003,P16220,60,0.1834862385321101,60,1
00000807,00000807,P13928,327,a1e678a2d58ed38fc0810105704820d989134f0b37360e1ef10be81aef14168e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000808,00000808,O75436,327,b0ce9cf4601598dbceea280a5a51fbaa84b672a3d1fee00f0d121e544d5ad71f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000809,00000809,O75344,327,338d1b94efce44f45f166bda9b566de4f95987add61e5cfebab2c03a733f2d46,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000810,00000810,P29460,328,997621c8a338440d7db35c06ca18632dc6cfd6d26c4549a08d0a07eca120b766,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000811,00000811,Q96D15,328,d6da6a2fced1f7b216597e40cab25c23a20409214ce5f405d56f7482d02c5980,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000812,00000812,O75771,328,f2939789a24de9a38805f84db91e7d8e992ea7f3bc620c68d361ac25eaa3c537,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000813,00000813,Q7RTP0,329,f5bb0ddc9a8e7c98c17aa70bbad5d4b0f03604f0d77679f91c85466bff09a1a1,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000814,00000814,Q96L58,329,8538f14118c582bd752c3e9472491aeeb53afe153ba1c05da2273fdfd8c90367,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000815,00000815,Q8WTX7,329,652c76b3699b1887d8fbd621139e24171514a7783567e35abcae3e81afa5bd68,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000816,00000816,Q8N5I4,330,3e37719f55cdd4a6e857176e7ffd2bff60d4e24839162f575ab5ac8f60ccc1b1,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000817,00000817,P46089,330,d729f8248d4f4313f4726d78fa8d273f0aab7ea61fd4696d298ed70d716cf978,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000818,00000818,P13716,330,adfda7b75b86e3a81e0d5ec4490250d0efb05c7a117b02905d9ad84b0ac5bf7a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000819,00000819,Q8NGY3,331,6b40956a4e6430c6f6693869fce0882f39ba735654dc70a454066c68b2728feb,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000820,00000820,O95900,331,6e9b8805d904ea82d9545d3a12c3c992ad82c21dc82b4b3eec8455d0c1ea844a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000821,00000821,O95278,331,be51c6ef36afdfa0c646439e0dd1586933ab37717357c4938d3a1da29fc86982,5,folded,,0.0,experimentally_curated_short_disorder,True,DP02647,O95278,11,0.03323262839879154,11,1
00000822,00000822,P05412,331,e270b69d5cad9233c44e1cb8d342e1498eaa49ad454703f9eff1a4329acd3e1c,5,af2_plddt_fallback,True,1.0,conformational_proxy_only,False,,,0,0.0,0,0
00000823,00000823,Q9H6J7,331,c4cce78031836bd6935b00deceb8ebeff1a69c583c0919a001a48ea96e419703,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000824,00000824,P00338,332,01a94f11705e76d6747b6e29529607e32c7dac0df85b78165c8fbc95731e31e5,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000825,00000825,P16260,332,a95f9bc1ad9016ba22df3b4170d1d7481780e5d95179721fc1c50326c722dd25,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000826,00000826,Q99729,332,08c661e11cb9a5006f05208246f1a9163e07947d799494b8abde80fde03248ea,5,ebi_mobidb_lite,True,0.3674698770046234,prediction_only_disorder,False,,,0,0.0,0,0
00000827,00000827,Q06136,332,521b53cc09bc7a8834cf566f61e58deb6e473521eee253e6305f97022bfa24cd,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000828,00000828,P32245,332,1da0d0189f8d63b52b620b69d639a2b818fbefd6ae4647a60930937d1a73f1e4,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000829,00000829,Q330K2,333,cbe5606d5522d71dcb4f76d8d25a863eabc3a62db214d69cd71f97ef6005daf3,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000830,00000830,P29016,333,c64ee40d815b8e1dc04aeb48e5b9659bcae8572d3a60f066789ca8da5e142b1d,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000831,00000831,Q86SQ9,333,5bad338f66b1ce78de29505ed8a3911d5ada35e8a93bd86e5dd7a40460a7a5db,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000832,00000832,Q9NZL9,334,3156c091cb232f22e201fde507c797ac008d3e04a4494121d62905dde3d16044,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000833,00000833,Q9UIC8,334,39cf20f9123379d9e2d2f8162e144fd6d87794f3cdb13951b28263d785bb2bba,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000834,00000834,Q92905,334,820ef42b775a368b8eae4379a979344975cc8f3a562ff9f21dae4af6ac07a4d2,5,folded,,0.0,experimentally_curated_contains_idr,True,DP02290,Q92905,33,0.09880239520958084,21,2
00000835,00000835,Q9BT17,334,c31671f621005adfafae42c1c86bea5d9997f700b584e7e2b4c2274c8581a935,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000836,00000836,P78410,334,fc2b481f27d3f216cba6f9bfb44c788e605fe3644c30c7c6b4908e0bc24bce33,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000837,00000837,Q2I0M4,334,a80def875d37ba4501d94f07a992f8c7c09d6cfc679a89dd3fd37e2a598df298,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000838,00000838,Q03405,335,6ef31e1bc4afc523da622ec2732076c498b9cc99c8c3eeeeb5ef020dc9490d89,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000839,00000839,Q9Y576,335,45ec7024afa5d318d4842e0da45e4ad36fa6ba7814ec0eca177bb6dd494fdebf,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000840,00000840,P09668,335,048a74611daa88e5aa39af46f5d25ab09e1129e49c7f9ed3aa9f5479d98f10a9,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000841,00000841,Q4G0F5,336,375419bfda7c58a58f06566e9a0461307ea5720b1f12918f617918f652e9668d,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000842,00000842,P48729,337,ca3117b7ef1f999d3539285bb847093bf13954c0f113cb21f99879a94157f27e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000843,00000843,Q9P296,337,e224ab058cffa6734301dfa38b5c5685e3df77dcbb9abce21b9830d02890de10,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000844,00000844,O43414,337,3d424369e0580c5742735d0967dcbbf6789a9e324c5842b6ec61fa28c577e6e4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000845,00000845,P38484,337,39f1023222b5396289e6b79ccc0bc7c99505cd46757ec2cb2a00f94d07521e2c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000846,00000846,Q96C86,337,60ab1c4753b850ee5ed4f28d2ae152d49c215ef4ed3fbb6531dbc5b328803673,5,folded,False,0.0,experimentally_curated_contains_idr,True,DP03588,Q96C86,37,0.10979228486646884,37,1
00000847,00000847,P40926,338,0a6342776d21661604a4528bcb4ab8e590387d27b1f3eba94c52c7deb6255ed2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000848,00000848,Q9NYK5,338,a1f61d18653e8a2192fe361bb6dced284235b86ede98beb2a4c9e278e0a82752,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000849,00000849,P51884,338,8d5d509215c15b69b9c89a817b805aed1317ade8d248d0bcdcbaf8fd92584287,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000850,00000850,O14832,338,990e8ad7d8854a5635fbd46ef29f9eb900f8f44fe97e0041b389deb0d331c0e7,5,folded,False,0.0,experimentally_curated_short_disorder,True,DP00327,O14832,39,0.11538461538461539,16,3
00000851,00000851,P09467,338,11ca4f69548f1002574e0f6194d21a68c80a53fa9216ae4d86e9631ad37cb6c0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000852,00000852,O00757,339,a3e896f56d41e838ddd05e758b545f994008076870cbed9db4719a63d2fb745e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000853,00000853,Q70EL3,339,49e7af2770034b9175ce69305949f8dce04eb4b206b630a773507c24c91c186b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000854,00000854,Q9H649,340,3a97736aa23f43595d728eea85e0c2c109e5daeba2eb1d03f479f28064bef28f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000855,00000855,Q9HAV0,340,cd439251e4dbcad1b0be53bebaa09c46c3945a4d24b89e217f831b47d4c1e38b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000856,00000856,Q86UW1,340,9f75b4d123288f373eab3b68b32323cf428e0b480eb417b0393473e01105b461,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000857,00000857,Q5T9G4,340,b5304ccc8e72e7ec7384f8f4cc5d33f5a932fea0bb515f1698207d20b3129465,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000858,00000858,P62873,340,731c013dfd2af08e5208366adc05c924fee47f2a726a6903d130383a4ff1b10c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000859,00000859,O14681,340,3956e39c3201823bf2bd8c9135a627a6fce3baa3ef3a6e43a6ebaa4a164d96b5,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000860,00000860,Q95460,341,7d1347b2cb44b73cadfdb52f2b01340d08ba1d9c6419c2813c816091a6297449,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000861,00000861,Q8N3I7,341,6c40fa9347d3f3220eeec175037d7f96142ed93193e48e5d8e8c2608cf6863e3,5,folded,,0.0,experimentally_curated_contains_idr,True,DP04117,Q8N3I7,102,0.2991202346041056,88,2
00000862,00000862,Q9H244,342,8b858a0c09ffd4bb0f2b21d49eeed9f2271f787199ce6c5896d8aca87d3d3325,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000863,00000863,O00421,344,d840712ed2c46605656a0e143ae4ba234dc75d5c8d26c6be3dfee5a07d8d443d,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000864,00000864,Q96GD4,344,0f99982b545e61cc6fa4ca70be1e2f0f503d3e26f44fdb3067dd3c6905bb2788,5,folded,,0.0,experimentally_curated_short_disorder,True,DP02389,Q96GD4,16,0.046511627906976744,16,1
00000865,00000865,Q9UJ70,344,9ae148e136a6561a7efc2e7a0fdb8e3cf6b5145fa077f97da639611e6f12af15,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000866,00000866,Q5MNZ6,344,03e5e49e12b353efd07bb7ee15c1eb4f681ccf6a8018dca3c50000797c5b24d0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000867,00000867,O76027,345,0c106728ab9eb60b9af0bddc40f4f647e82bf45b81524f2f472387ee54cdedf9,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000868,00000868,P46597,345,4f2eaee79800d237ffca876b54d259cdd092e8189cacf583091e02b64d254128,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000869,00000869,P00540,346,8d82492dd06934c340ad2e52a14935df9c0c63487bc6029a1b564efde89693c6,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000870,00000870,O15529,346,d7752f2d0bd4046543e0edcbdbeb7bef14f7387dc0f4b07d9c3aaf0ba51ffeee,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000871,00000871,O43542,346,bb2a15fb80531dc0d7977b5bec3c442a9b6f68bc0dfcd996de7dcb73d8b97656,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000872,00000872,P04083,346,a5b9c1e8750f0318983cf6587c1313c9dcaec27036783dcc8ac33a55b5dfa925,5,folded,,0.0,experimentally_curated_contains_idr,True,DP01951,P04083,95,0.2745664739884393,70,4
00000873,00000873,O14843,346,2b20e0cb102e37306a128bb4b7f19b363220fc4176a6e073f74398fe01ebedf3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000874,00000874,P23942,346,dc15ca299b50f199b15a874c9bf2be626c1abf143554b3a299e671b03432aa13,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000875,00000875,Q9BUM1,346,5f705fa6419d5ac30218ad8c608e24c7ace7e679f3a7dd257e5b50f3914f4000,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000876,00000876,P53597,346,bd82419e35fa983a853edc25512c972b60da8ce7bfff8ef163f93786c34ee16e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000877,00000877,F6IAY2,346,c75a383df5c3a384b64400120b9fbedf18d5182eea2b486383dfa464b4fbd646,5,ebi_mobidb_lite,True,0.11271676421165466,experimentally_curated_partially_disordered,True,DP02965,F6IAY2,170,0.4913294797687861,170,2
00000878,00000878,P50613,346,2a5c3173293b02025db072c77174be6a288eb4a6f97c0af6a9f7c8fe8ab5d3a2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000879,00000879,Q99963,347,b366b41766070fef06b6cbc48867746aaebe290afa6ad45b7a9e54b2fa91dddc,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000880,00000880,Q9P2M1,347,eee91528648cb31dc7196ee462b76b04a4b328017416fe34bf54a084a8c0df97,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000881,00000881,P03891,347,1d8761f31f3dbee5cea6141e9fde7a2e63ea290d687b5f9df1e36787d41aa8e4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000882,00000882,C6KSX0,347,c71780d99ff3391cc105ddaad0b59b34862d6fb15cfaf2677d146cbcbd0d5d4e,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP01574,C6KSX0,48,0.138328530259366,33,2
00000883,00000883,Q30201,348,bfda3e8888808838caafd206c2431883fd7bd5535999a5d0da037a8576636d83,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000884,00000884,Q14376,348,929a8d15456f45fc827c46133e56f0c423890b8952cdd3a6b915c1b9391f896a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000885,00000885,Q9UHP6,348,2b2695b705cb74ca85ee76dcece25e18d605833bad783248b9f4094ff2b84360,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000886,00000886,P08100,348,b59611b13c3509dcbb28613b8c35f400f97e67788dcf416dce0511a576c347c1,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000887,00000887,O43681,348,bcad6550571d0a7f7420eb1f39dfe822a06df9217a1164bbb8bc2112684885aa,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000888,00000888,Q8WTS1,349,66f1b211b727bc30ceeb8ac4ed4f98e0317d4d762c5d820bc285545e915a202d,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000889,00000889,P47211,349,bc481b507d238cc91e7aa3d326fc02224ca34eec26c0dd162efe81af5e050aa4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000890,00000890,Q14973,349,53e4ed46e55eff8bb425d1e4ac3e76de26c0480de96c677439fdeeba06e70471,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000891,00000891,P56706,349,96867d4fbb1d6a11db98f10bda978dc50cd2de668c6e01b2729d108404144c80,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000892,00000892,P19784,350,eb840b9a76dffec202e489f9b566ffb3d8c0e577c03d8128351c824c3950bca7,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000893,00000893,Q8NFB2,350,ab63ebbe7e7c770f226df1218abab7371e93f22f6804b38930d9bfd42de51267,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000894,00000894,O75695,350,48ed4a2db19b87a557424eba021c65c632685bdc897fbd08bf503d4ebec44b2d,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000895,00000895,P27544,350,ec4fd36c1b9c6ac8eadc712d7b126570318b4d312687c4d0550cc0455c81ca45,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000896,00000896,Q9H5K3,350,a81b54a4f4e974d87733fc02fb69a04af24814a6ad448bf25021f191d6ed6903,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000897,00000897,P21730,350,dc48c194272465c04ae4727f3710ca1c75b6ca77006ea1730ed45ea75035d730,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000898,00000898,P22674,350,07f12b0ca60cad9c90c0df0541330c70ef0d44fac1f487ecdecb46cc620b63f6,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000899,00000899,O75787,350,c8b4f93dde641435e89fd13e2ee8c7009cf02dba2d23f2e5850c127b7ead42e3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000900,00000900,P18848,351,44aaa3b89f059a76f4ff72aa851a62903a233a4c0a069e6c3f106e549632fb51,5,ebi_mobidb_lite,True,0.16809116303920746,experimentally_curated_fully_disordered,True,DP04263,P18848,275,0.7834757834757835,275,1
00000901,00000901,Q93098,351,93013ec3cb230e6341557e888af8adc595c47cded90783eda1c3a7535d4ff567,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000902,00000902,Q03395,351,a14691dd12dc8365accd4a06db548c64863802ad94883cc81a6e41494c578801,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000903,00000903,Q9H1J5,351,7ea29509dfaef55664f8f880464762cf470710d183b9d6d103e87b9851c83011,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000904,00000904,P17612,351,9cafdd1d4fb1ce363ba504e4ee78ddcdbcfe638f9358e8d7a6b043956c7c8871,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000905,00000905,Q8N335,351,872bf5c7a9c3944ec34c246c16bf81bb832a11cd1786e662044660daf5125c14,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000906,00000906,P56705,351,eb16e8ecaf6f1a7fd3faedea5b4f710bad8221a288110bdc5b46e02ce92dd206,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000907,00000907,O15372,352,0398f25f8a0f4a4191727351d2fd54d124020728f209a603d3dfc039e2b3299d,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000908,00000908,Q9ULP0,352,565bd039f6c13db055cc98760c1b64a59c09bc4805cb35a9773caf05e514a9a6,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000909,00000909,P51681,352,7474668859b42bd1928b660b8e0f3588621456c10ad704453a6877db09d44e85,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000910,00000910,Q969V5,352,57c7ccd46a683060a85461e483e8c12af1d5cf0e166b88b7606ffeb89d8eaa5c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000911,00000911,P63096,354,57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000912,00000912,P00480,354,35d9672d82f6d9568b8af25ab5534caa47a1bdda9b27e554ad90f564f969cba4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000913,00000913,P08754,354,22093c00de41583d7f83fa6270f4affb602588f5a7e67074e2477e67c4a448d4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000914,00000914,O96014,354,86980070eb3b20c06810db9f9ed402aaa4ee0c6364f8b4506e83ce8978ac7b47,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000915,00000915,Q15166,354,9f6dcf3e149904cc13b8e18a649a25de4875c93be63110434982b0f1c192d351,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000916,00000916,Q7Z3B1,354,2f79b31f38e07112ee6996a551342803cd0fd63e7fd2fb2e1c6b460a9b421017,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000917,00000917,Q15165,354,ae12c536df68fab7efc71e8b0e6911037e7b8b9fdbd730c986aa4cae85c8a4a9,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000918,00000918,Q8N6T7,355,7fd5d2b9e2c38a655a96b3f8b84b4a048aaec9f877d23df942f455338e86448c,5,folded,False,0.0,experimentally_curated_partially_disordered,True,DP04167,Q8N6T7,134,0.37746478873239436,86,4
00000919,00000919,P51677,355,e3086b374aa4bcf77f213e1ee9f92800030218ad584591cb87db562595f56b5a,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000920,00000920,O95299,355,e58d6ba15fabcd9f22dea9561447b87832a115a5af7ac50b19050e4742869254,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000921,00000921,P49238,355,b66b51e6868638567895b55980c0d91f94658062d4741f6d565bdd80755c3e55,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000922,00000922,Q969P5,355,9a6ab10f53102432777322ea988c43caa7e6f71a1f44bb61277770d8e9d01f87,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000923,00000923,Q9NQR9,355,260f64f11c73bc7debd4764b63061811f0b23979fb73be50eddbd3c75356d4ba,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000924,00000924,P35575,357,82e9d0c39423f9ef5bbb05eec48eb9f7747788442d0d3d6d6af011b97f14311d,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000925,00000925,Q8NFJ5,357,86a875b88f5f0dca803d400b3084a488385e48ea6abc3d57ee701be99d778a9e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000926,00000926,O75503,358,d14710f8b8538bdd6a036a1b73ad821efc2f75bdf4073781ca295de41a13c0ec,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000927,00000927,Q96RU7,358,8bdc14a6b150af25be7a09e08abb089e5dd9d1b1b467e9358cd6cc8d823e26b8,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000928,00000928,Q8TB36,358,5e4b5db0ebecd5878acdc48b80a7d7afc39d5185b8a70c9ec6aad38d49d0d419,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000929,00000929,P51817,358,9275face74e9bbb2e743271945863a3421fd0416c2a798c3b1441fe85958d705,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000930,00000930,Q15257,358,a6185454771e6e1de1e4a6d3395fc3ecd7c97f945ab6c5b7e77934aeb8f70b80,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000931,00000931,Q9NZL4,359,0949de13d2ed928a394e2914534f809b2ef6d823f65084aba899cd4d7792329f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000932,00000932,B2RLE7,359,16b16b78bf21f816277616ed48ac9d4b100df2dbe907c58876a22d4d16d4d070,5,ebi_mobidb_lite,True,0.15877437591552734,experimentally_curated_partially_disordered,True,DP03590,B2RLE7,126,0.35097493036211697,94,2
00000933,00000933,P29992,359,5a59fb4c4388d7034c8d9458e5bfc8ee27bd9dd89b9f6d8c2fd05f8a65500455,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000934,00000934,P11177,359,7cb6e04ef1bc29d0fd2bbc5d3b8ecdf198095f2a2fca9e58f7b76c7e8581e5ff,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000935,00000935,P28482,360,1670aefbe2d9baf3412d23252180a37554c5647a0ad5cb1fbd06bb18417aee49,5,folded,,0.0,experimentally_curated_short_disorder,True,DP03864,P28482,30,0.08333333333333333,15,2
00000936,00000936,Q9Y5P6,360,97b3c81a4289634df57656331b9a925150eda718048128ed5ea8a94042bb16bd,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000937,00000937,Q96QE5,360,45ff389d6fb58675aec2ac8b6970c60bc6123c7c0a52e64b296375d17940c938,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000938,00000938,Q6P1Q0,360,9debefc50f54d4082e6429d3b968f1ab027e61230ac3d4991785be84007dffee,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000939,00000939,O95149,360,a99289a8bd1ee6cbc5a7329e22837637a23c40e3aeec07f6dfc8719e1525c163,5,folded,,0.0,experimentally_curated_contains_idr,True,DP01874,O95149,81,0.225,61,2
00000940,00000940,Q16539,360,539a4d890afc072187b18b4a970c82df0c180f5a8e93ab2442dbfe99c0aec049,5,folded,,0.0,experimentally_curated_short_disorder,True,DP04452,Q16539,15,0.041666666666666664,15,2
